Date,RouteID,StopID,ScheduledArrival,ActualArrival,DelayMinutes,PassengerCount,Capacity,LoadFactor,DistanceKM,Weather,AnomalyFlag
2024-01-30,R003,S0520,2024-01-30 11:34:00,2024-01-30 11:58:04.994490120,24.08,49,50,0.98,7.38,Rain,0
2024-03-04,R043,S0430,2024-03-04 15:49:00,2024-03-04 15:44:00.000000000,-5.0,41,60,0.68,6.02,Clear,0
2024-02-10,R010,S0170,2024-02-10 14:56:00,2024-02-10 14:51:00.000000000,-5.0,36,70,0.51,1.09,Clear,0
2024-01-17,R001,S0119,2024-01-17 17:29:00,2024-01-17 17:34:35.043338940,5.58,69,50,1.38,1.17,Rain,0
2024-01-05,R049,S0063,2024-01-05 14:43:00,2024-01-05 14:38:00.000000000,-5.0,28,80,0.35,4.81,Clear,0
2024-01-05,R013,S0117,2024-01-05 05:51:00,2024-01-05 05:49:39.315258900,-1.34,16,80,0.2,11.93,Clear,0
2024-04-26,R014,S0109,2024-04-26 04:55:00,2024-04-26 04:53:43.200507060,22.04,15,50,0.3,1.0,Clear,1
2024-03-13,R033,S0493,2024-03-13 18:07:00,2024-03-13 18:17:03.424122120,10.06,37,80,0.46,0.68,Fog,0
2024-03-15,R002,S0600,2024-03-15 04:57:00,2024-03-15 05:03:46.391257980,6.77,49,80,0.61,10.44,Clear,0
2024-04-11,R002,S0417,2024-04-11 10:37:00,2024-04-11 10:39:45.277686780,2.75,15,60,0.25,9.74,Rain,0
2024-02-17,R039,S0325,2024-02-17 19:26:00,2024-02-17 19:37:54.237059040,11.9,78,60,1.3,1.47,Clear,0
2024-04-13,R041,S0240,2024-04-13 13:41:00,2024-04-13 13:43:38.150896440,2.64,57,80,0.71,8.96,Clear,0
2024-03-18,R031,S0516,2024-03-18 04:43:00,2024-03-18 05:05:27.583520760,22.46,22,60,0.37,11.31,Clear,0
2024-04-29,R004,S0252,2024-04-29 08:27:00,2024-04-29 08:32:38.380831020,5.64,20,60,0.33,4.43,Clear,0
2024-02-07,R034,S0186,2024-02-07 13:34:00,2024-02-07 13:53:34.821723000,19.58,11,80,0.14,6.55,Clear,0
2024-01-06,R019,S0413,2024-01-06 12:18:00,2024-01-06 12:25:41.699626860,7.69,41,50,0.82,10.56,Fog,0
2024-02-27,R037,S0504,2024-02-27 13:35:00,2024-02-27 13:45:22.475833020,10.37,78,80,0.98,4.79,Clear,0
2024-01-14,R009,S0533,2024-01-14 06:08:00,2024-01-14 06:03:00.000000000,-5.0,42,80,0.52,4.83,Clear,0
2024-03-12,R024,S0154,2024-03-12 03:34:00,2024-03-12 03:33:23.333290500,-0.61,34,80,0.42,11.87,Clear,0
2024-04-03,R013,S0224,2024-04-03 07:44:00,2024-04-03 07:51:10.356228240,7.17,76,70,1.09,0.94,Rain,0
2024-02-28,R044,S0598,2024-02-28 13:03:00,2024-02-28 13:02:25.122239520,-0.58,22,60,0.37,0.51,Clear,0
2024-03-05,R030,S0553,2024-03-05 15:48:00,2024-03-05 15:57:14.280346980,9.24,6,50,0.12,2.54,Clear,0
2024-03-29,R019,S0418,2024-03-29 10:46:00,2024-03-29 10:41:00.000000000,-5.0,30,80,0.38,9.71,Clear,0
2024-01-13,R041,S0485,2024-01-13 01:36:00,2024-01-13 01:34:30.876420720,-1.49,64,80,0.8,10.41,Clear,0
2024-01-27,R010,S0160,2024-01-27 16:27:00,2024-01-27 16:22:00.000000000,-5.0,67,60,1.12,4.91,Clear,0
2024-01-25,R042,S0051,2024-01-25 14:09:00,2024-01-25 14:13:37.595737860,4.63,51,60,0.85,2.87,Clear,0
2024-02-25,R044,S0280,2024-02-25 14:40:00,2024-02-25 14:52:56.887532580,12.95,19,50,0.38,1.22,Clear,0
2024-03-08,R014,S0172,2024-03-08 17:32:00,2024-03-08 17:52:03.275359260,20.05,64,70,0.91,11.2,Clear,0
2024-02-28,R040,S0332,2024-02-28 15:27:00,2024-02-28 15:46:08.596489260,19.14,29,50,0.58,10.67,Clear,0
2024-04-20,R048,S0596,2024-04-20 19:31:00,2024-04-20 19:44:22.857262440,13.38,70,50,1.4,1.26,Clear,0
2024-04-04,R049,S0293,2024-04-04 03:37:00,2024-04-04 03:45:15.459044220,8.26,14,50,0.28,8.72,Clear,0
2024-02-18,R020,S0066,2024-02-18 01:47:00,2024-02-18 01:42:00.000000000,-5.0,60,60,1.0,11.28,Fog,0
2024-01-18,R004,S0270,2024-01-18 08:38:00,2024-01-18 09:02:37.738782000,24.63,68,80,0.85,7.27,Clear,0
2024-03-21,R038,S0344,2024-03-21 19:26:00,2024-03-21 19:38:16.285163220,12.27,75,60,1.25,8.05,Clear,0
2024-03-15,R044,S0271,2024-03-15 12:06:00,2024-03-15 12:13:27.795256140,7.46,6,80,0.08,8.2,Clear,0
2024-03-16,R050,S0061,2024-03-16 11:35:00,2024-03-16 11:41:43.904023740,6.73,38,50,0.76,4.46,Rain,0
2024-01-03,R039,S0136,2024-01-03 12:36:00,2024-01-03 12:53:58.736591820,17.98,63,80,0.79,4.97,Fog,0
2024-03-19,R005,S0259,2024-03-19 09:52:00,2024-03-19 09:47:00.000000000,-5.0,28,70,0.4,4.73,Clear,0
2024-02-26,R042,S0256,2024-02-26 17:00:00,2024-02-26 17:00:58.412644140,0.97,6,70,0.09,4.17,Clear,0
2024-01-06,R032,S0331,2024-01-06 13:10:00,2024-01-06 13:05:00.000000000,-5.0,33,50,0.66,3.92,Rain,0
2024-03-09,R006,S0393,2024-03-09 02:01:00,2024-03-09 01:56:00.000000000,-5.0,11,80,0.14,8.55,Clear,0
2024-01-31,R014,S0544,2024-01-31 06:09:00,2024-01-31 06:32:48.538094460,23.81,43,70,0.61,10.68,Rain,0
2024-01-08,R006,S0254,2024-01-08 11:51:00,2024-01-08 11:57:34.970045340,6.58,5,60,0.08,8.45,Clear,0
2024-01-10,R014,S0267,2024-01-10 04:40:00,2024-01-10 04:36:36.579552000,-3.39,7,60,0.12,6.26,Clear,0
2024-01-03,R012,S0007,2024-01-03 21:59:00,2024-01-03 22:04:22.413184920,5.37,55,70,0.79,6.89,Rain,0
2024-01-12,R027,S0439,2024-01-12 01:38:00,2024-01-12 01:53:11.481049380,28.57,18,80,0.22,5.32,Rain,1
2024-04-01,R026,S0551,2024-04-01 13:59:00,2024-04-01 14:05:38.556195720,6.64,13,60,0.22,6.27,Rain,0
2024-03-16,R012,S0004,2024-03-16 04:35:00,2024-03-16 04:48:25.316424600,13.42,69,80,0.86,8.13,Clear,0
2024-04-15,R008,S0542,2024-04-15 19:34:00,2024-04-15 19:29:00.000000000,-5.0,39,80,0.49,10.19,Clear,0
2024-04-03,R010,S0307,2024-04-03 08:07:00,2024-04-03 08:23:14.547876600,16.24,34,70,0.49,1.77,Clear,0
2024-01-19,R016,S0462,2024-01-19 17:18:00,2024-01-19 17:41:08.995572960,23.15,34,60,0.57,2.69,Clear,0
2024-01-21,R026,S0548,2024-01-21 00:47:00,2024-01-21 00:42:00.000000000,-5.0,64,70,0.91,6.89,Clear,0
2024-03-21,R008,S0351,2024-03-21 10:20:00,2024-03-21 10:31:36.891421740,11.61,8,80,0.1,11.73,Clear,0
2024-01-14,R041,S0499,2024-01-14 14:04:00,2024-01-14 14:17:57.459726000,13.96,68,50,1.36,0.62,Clear,0
2024-04-12,R045,S0211,2024-04-12 13:20:00,2024-04-12 13:29:09.895174500,36.15,60,80,0.75,9.8,Clear,1
2024-04-24,R029,S0113,2024-04-24 03:49:00,2024-04-24 03:55:26.350156380,6.44,30,80,0.38,3.76,Clear,0
2024-03-15,R020,S0117,2024-03-15 03:33:00,2024-03-15 03:28:00.000000000,-5.0,74,50,1.48,1.52,Clear,0
2024-01-29,R017,S0316,2024-01-29 02:25:00,2024-01-29 02:27:08.585518800,2.14,53,80,0.66,11.48,Clear,0
2024-04-23,R019,S0563,2024-04-23 17:27:00,2024-04-23 17:33:21.325446240,6.36,74,70,1.06,3.38,Clear,0
2024-01-07,R017,S0433,2024-01-07 06:10:00,2024-01-07 06:40:15.614923860,30.26,14,80,0.18,1.48,Clear,0
2024-02-18,R039,S0015,2024-02-18 17:47:00,2024-02-18 17:42:00.000000000,-5.0,51,50,1.02,3.91,Clear,0
2024-03-05,R001,S0201,2024-03-05 07:21:00,2024-03-05 07:38:08.426427899,17.14,47,60,0.78,9.18,Rain,0
2024-04-14,R029,S0347,2024-04-14 18:27:00,2024-04-14 18:37:41.948573640,10.7,32,60,0.53,2.69,Rain,0
2024-01-07,R014,S0124,2024-01-07 13:29:00,2024-01-07 13:24:00.000000000,-5.0,38,70,0.54,3.36,Clear,0
2024-01-14,R017,S0156,2024-01-14 04:31:00,2024-01-14 04:43:17.249800020,12.29,79,60,1.32,0.98,Clear,0
2024-01-16,R013,S0409,2024-01-16 18:45:00,2024-01-16 18:47:07.858966500,2.13,53,60,0.88,0.68,Clear,0
2024-04-08,R029,S0208,2024-04-08 03:28:00,2024-04-08 03:45:29.251462260,17.49,43,60,0.72,1.45,Clear,0
2024-01-16,R034,S0466,2024-01-16 06:44:00,2024-01-16 06:48:21.111982260,4.35,58,50,1.16,4.19,Clear,0
2024-03-25,R027,S0164,2024-03-25 15:01:00,2024-03-25 15:16:18.067543200,15.3,51,60,0.85,6.0,Clear,0
2024-01-13,R046,S0277,2024-01-13 06:50:00,2024-01-13 06:45:00.000000000,-5.0,5,60,0.08,9.35,Clear,0
2024-03-22,R033,S0394,2024-03-22 20:37:00,2024-03-22 20:44:19.488040080,7.32,34,60,0.57,0.76,Rain,0
2024-01-29,R029,S0050,2024-01-29 03:10:00,2024-01-29 03:17:56.980937280,7.95,9,50,0.18,5.98,Rain,0
2024-03-25,R037,S0144,2024-03-25 11:32:00,2024-03-25 11:30:25.767919980,-1.57,16,70,0.23,6.63,Clear,0
2024-03-13,R039,S0166,2024-03-13 09:23:00,2024-03-13 09:25:42.189073200,2.7,62,70,0.89,6.16,Clear,0
2024-04-04,R019,S0067,2024-04-04 02:03:00,2024-04-04 02:04:21.866905440,1.36,17,50,0.34,8.25,Clear,0
2024-03-01,R046,S0020,2024-03-01 09:42:00,2024-03-01 09:57:10.378514580,15.17,70,80,0.88,4.14,Rain,0
2024-02-06,R024,S0069,2024-02-06 08:35:00,2024-02-06 08:37:58.190159100,2.97,75,80,0.94,3.08,Clear,0
2024-04-18,R014,S0454,2024-04-18 17:24:00,2024-04-18 17:29:24.608922000,5.41,54,70,0.77,5.19,Clear,0
2024-01-17,R047,S0025,2024-01-17 15:39:00,2024-01-17 15:55:06.419909520,16.11,61,50,1.22,4.84,Clear,0
2024-01-31,R037,S0310,2024-01-31 11:49:00,2024-01-31 11:59:19.868126760,10.33,73,80,0.91,11.55,Clear,0
2024-02-28,R005,S0012,2024-02-28 00:27:00,2024-02-28 00:33:42.457874040,6.71,52,50,1.04,9.9,Clear,0
2024-03-28,R024,S0577,2024-03-28 14:58:00,2024-03-28 14:53:34.585988280,-4.42,75,50,1.5,7.18,Clear,0
2024-04-20,R034,S0234,2024-04-20 13:02:00,2024-04-20 13:06:29.242895820,4.49,26,70,0.37,3.53,Clear,0
2024-02-16,R050,S0133,2024-02-16 18:32:00,2024-02-16 18:42:16.623522660,10.28,22,50,0.44,4.15,Clear,0
2024-01-06,R031,S0591,2024-01-06 13:04:00,2024-01-06 13:26:18.522888780,22.31,27,50,0.54,10.97,Clear,0
2024-02-01,R030,S0275,2024-02-01 05:55:00,2024-02-01 05:50:00.000000000,-5.0,33,80,0.41,3.16,Clear,0
2024-01-31,R009,S0152,2024-01-31 00:45:00,2024-01-31 00:46:06.546539640,1.11,53,50,1.06,10.56,Clear,0
2024-01-18,R027,S0452,2024-01-18 09:32:00,2024-01-18 09:31:32.019616740,-0.47,6,80,0.08,9.1,Clear,0
2024-04-27,R028,S0216,2024-04-27 03:30:00,2024-04-27 03:27:17.409739020,-2.71,65,60,1.08,9.47,Clear,0
2024-04-21,R042,S0310,2024-04-21 00:41:00,2024-04-21 00:36:00.000000000,-5.0,15,70,0.21,6.72,Clear,0
2024-01-09,R026,S0233,2024-01-09 06:08:00,2024-01-09 06:22:12.453742260,33.2,33,50,0.66,6.47,Rain,1
2024-01-03,R018,S0493,2024-01-03 07:32:00,2024-01-03 07:44:04.936307220,12.08,27,80,0.34,2.52,Clear,0
2024-04-10,R036,S0149,2024-04-10 21:25:00,2024-04-10 21:36:21.878807520,11.36,73,50,1.46,0.85,Clear,0
2024-03-11,R008,S0337,2024-03-11 10:03:00,2024-03-11 10:05:43.883797200,2.73,65,60,1.08,10.45,Clear,0
2024-01-26,R018,S0456,2024-01-26 12:55:00,2024-01-26 12:54:43.920431761,-0.27,14,60,0.23,7.94,Rain,0
2024-01-13,R020,S0479,2024-01-13 11:13:00,2024-01-13 11:08:21.272678760,-4.65,72,70,1.03,5.18,Rain,0
2024-02-03,R032,S0507,2024-02-03 17:30:00,2024-02-03 17:39:08.975077440,9.15,35,60,0.58,9.83,Rain,0
2024-02-12,R029,S0275,2024-02-12 09:33:00,2024-02-12 09:29:22.620294060,-3.62,47,60,0.78,1.0,Clear,0
2024-04-02,R049,S0181,2024-04-02 20:19:00,2024-04-02 20:30:51.352189560,11.86,16,60,0.27,5.95,Fog,0
2024-02-02,R048,S0434,2024-02-02 09:52:00,2024-02-02 09:47:00.000000000,-5.0,65,80,0.81,4.76,Clear,0
2024-03-09,R018,S0151,2024-03-09 02:44:00,2024-03-09 03:04:20.644990860,59.86,11,80,0.14,5.19,Clear,1
2024-02-05,R007,S0471,2024-02-05 02:16:00,2024-02-05 02:19:59.850156060,4.0,53,80,0.66,2.99,Fog,0
2024-03-19,R001,S0204,2024-03-19 12:58:00,2024-03-19 12:58:38.038597980,0.63,62,50,1.24,4.14,Fog,0
2024-03-14,R028,S0592,2024-03-14 00:42:00,2024-03-14 00:41:47.716064640,-0.2,78,70,1.11,3.37,Clear,0
2024-03-08,R033,S0464,2024-03-08 11:06:00,2024-03-08 11:22:58.285642800,16.97,47,50,0.94,0.5,Rain,0
2024-04-12,R050,S0327,2024-04-12 04:59:00,2024-04-12 05:08:08.739454020,9.15,23,50,0.46,9.36,Clear,0
2024-04-10,R004,S0149,2024-04-10 08:44:00,2024-04-10 09:09:26.484045960,25.44,49,70,0.7,7.45,Clear,0
2024-02-16,R020,S0277,2024-02-16 21:51:00,2024-02-16 22:06:52.797493080,15.88,44,60,0.73,9.27,Clear,0
2024-03-01,R036,S0035,2024-03-01 11:08:00,2024-03-01 11:04:25.952219040,-3.57,53,50,1.06,9.8,Clear,0
2024-04-10,R031,S0216,2024-04-10 10:07:00,2024-04-10 10:11:08.886073200,4.15,75,50,1.5,8.52,Clear,0
2024-02-14,R038,S0001,2024-02-14 10:00:00,2024-02-14 10:06:34.657173900,6.58,76,50,1.52,9.03,Clear,0
2024-04-11,R028,S0468,2024-04-11 01:50:00,2024-04-11 01:56:56.673115260,6.94,10,50,0.2,11.28,Rain,0
2024-04-05,R003,S0466,2024-04-05 11:58:00,2024-04-05 12:16:26.656108800,18.44,33,60,0.55,10.43,Clear,0
2024-03-28,R006,S0451,2024-03-28 16:57:00,2024-03-28 16:58:45.316373640,1.76,31,70,0.44,3.56,Clear,0
2024-03-24,R045,S0070,2024-03-24 09:41:00,2024-03-24 09:37:31.580672880,-3.47,22,60,0.37,0.58,Clear,0
2024-02-17,R023,S0257,2024-02-17 20:45:00,2024-02-17 20:56:25.058894340,11.42,32,60,0.53,3.1,Clear,0
2024-02-10,R007,S0092,2024-02-10 14:39:00,2024-02-10 14:49:06.634652220,10.11,49,50,0.98,1.04,Clear,0
2024-02-07,R036,S0594,2024-02-07 18:24:00,2024-02-07 18:23:06.839713260,-0.89,78,60,1.3,2.69,Clear,0
2024-04-13,R001,S0372,2024-04-13 06:38:00,2024-04-13 06:33:00.000000000,-5.0,35,50,0.7,8.55,Rain,0
2024-03-08,R006,S0099,2024-03-08 18:09:00,2024-03-08 18:34:06.240316620,25.1,9,60,0.15,0.62,Clear,0
2024-04-14,R024,S0510,2024-04-14 09:57:00,2024-04-14 10:16:07.786022400,19.13,52,70,0.74,5.05,Rain,0
2024-03-15,R037,S0565,2024-03-15 07:38:00,2024-03-15 07:34:36.588521340,-3.39,62,70,0.89,5.17,Clear,0
2024-01-11,R045,S0592,2024-01-11 19:15:00,2024-01-11 19:18:35.424867360,3.59,34,60,0.57,0.73,Fog,0
2024-01-16,R036,S0507,2024-01-16 13:54:00,2024-01-16 13:58:43.248282660,4.72,36,60,0.6,8.7,Clear,0
2024-04-14,R024,S0343,2024-04-14 03:34:00,2024-04-14 03:45:06.241071060,11.1,66,70,0.94,7.82,Clear,0
2024-03-05,R038,S0246,2024-03-05 08:07:00,2024-03-05 08:09:10.642112160,2.18,26,80,0.32,8.02,Clear,0
2024-04-06,R045,S0472,2024-04-06 18:38:00,2024-04-06 18:38:53.334032700,0.89,35,80,0.44,5.7,Clear,0
2024-03-11,R029,S0279,2024-03-11 08:14:00,2024-03-11 08:17:49.672399080,3.83,11,60,0.18,2.71,Clear,0
2024-03-07,R037,S0510,2024-03-07 19:28:00,2024-03-07 19:23:42.592868640,-4.29,43,60,0.72,3.95,Clear,0
2024-03-11,R045,S0431,2024-03-11 10:57:00,2024-03-11 11:11:31.365374100,14.52,28,70,0.4,4.85,Clear,0
2024-01-01,R032,S0442,2024-01-01 14:20:00,2024-01-01 14:31:10.534569660,11.18,66,60,1.1,11.56,Clear,0
2024-04-06,R025,S0261,2024-04-06 15:56:00,2024-04-06 15:51:06.974115900,-4.88,20,60,0.33,6.9,Clear,0
2024-03-11,R010,S0255,2024-03-11 15:31:00,2024-03-11 15:39:22.652987040,8.38,31,60,0.52,5.03,Clear,0
2024-01-04,R035,S0461,2024-01-04 03:20:00,2024-01-04 03:18:36.259005000,-1.4,60,60,1.0,10.19,Fog,0
2024-03-22,R025,S0595,2024-03-22 21:38:00,2024-03-22 21:44:23.438751600,6.39,39,50,0.78,10.38,Clear,0
2024-04-26,R027,S0265,2024-04-26 21:15:00,2024-04-26 21:10:00.000000000,-5.0,17,50,0.34,2.05,Clear,0
2024-02-06,R045,S0515,2024-02-06 10:20:00,2024-02-06 10:22:36.516605280,2.61,39,80,0.49,10.52,Rain,0
2024-01-14,R032,S0445,2024-01-14 06:28:00,2024-01-14 06:46:04.118306040,18.07,38,50,0.76,7.53,Clear,0
2024-04-25,R012,S0223,2024-04-25 16:05:00,2024-04-25 16:00:00.000000000,-5.0,64,80,0.8,0.68,Storm,0
2024-03-19,R004,S0192,2024-03-19 04:32:00,2024-03-19 04:33:26.467415280,1.44,40,70,0.57,5.05,Clear,0
2024-01-25,R042,S0558,2024-01-25 03:21:00,2024-01-25 03:38:34.991545680,17.58,9,70,0.13,6.28,Clear,0
2024-03-22,R026,S0440,2024-03-22 21:37:00,2024-03-22 21:59:05.176213740,22.09,51,60,0.85,1.55,Clear,0
2024-01-04,R003,S0269,2024-01-04 06:35:00,2024-01-04 06:47:39.636746760,12.66,19,60,0.32,8.56,Rain,0
2024-03-06,R017,S0041,2024-03-06 09:31:00,2024-03-06 09:51:33.380017860,20.56,72,80,0.9,11.7,Fog,0
2024-02-12,R009,S0041,2024-02-12 10:02:00,2024-02-12 10:18:42.893814480,16.71,72,50,1.44,8.0,Clear,0
2024-01-26,R029,S0331,2024-01-26 10:22:00,2024-01-26 10:17:00.000000000,-5.0,72,50,1.44,2.28,Clear,0
2024-03-24,R001,S0175,2024-03-24 20:06:00,2024-03-24 20:16:37.523558100,10.63,31,80,0.39,1.8,Clear,0
2024-01-15,R018,S0433,2024-01-15 10:36:00,2024-01-15 10:43:23.466570360,7.39,70,60,1.17,2.44,Clear,0
2024-01-06,R041,S0449,2024-01-06 17:45:00,2024-01-06 17:40:00.000000000,16.44,24,50,0.48,8.9,Clear,1
2024-02-06,R020,S0323,2024-02-06 00:48:00,2024-02-06 00:43:00.000000000,-5.0,20,70,0.29,5.21,Clear,0
2024-02-12,R041,S0280,2024-02-12 00:15:00,2024-02-12 00:28:16.585575599,13.28,19,70,0.27,9.79,Clear,0
2024-02-11,R034,S0094,2024-02-11 08:45:00,2024-02-11 08:48:49.707476340,3.83,79,60,1.32,5.12,Clear,0
2024-01-13,R028,S0340,2024-01-13 06:20:00,2024-01-13 06:26:21.345835020,6.36,14,70,0.2,9.37,Clear,0
2024-01-16,R048,S0420,2024-01-16 17:52:00,2024-01-16 18:03:16.403827140,11.27,34,80,0.42,0.87,Clear,0
2024-02-11,R035,S0205,2024-02-11 06:23:00,2024-02-11 06:45:08.384383020,22.14,30,70,0.43,1.61,Clear,0
2024-02-07,R016,S0568,2024-02-07 20:27:00,2024-02-07 20:25:35.733967080,-1.4,6,50,0.12,5.76,Clear,0
2024-03-06,R021,S0260,2024-03-06 02:44:00,2024-03-06 02:45:26.496740340,1.44,72,50,1.44,2.04,Clear,0
2024-03-05,R013,S0391,2024-03-05 02:54:00,2024-03-05 02:55:48.122432280,1.8,61,50,1.22,4.74,Rain,0
2024-01-05,R035,S0278,2024-01-05 04:44:00,2024-01-05 04:42:23.085321060,-1.62,37,80,0.46,5.74,Clear,0
2024-01-30,R042,S0481,2024-01-30 14:53:00,2024-01-30 15:16:31.983907439,23.53,20,60,0.33,6.22,Clear,0
2024-04-04,R032,S0451,2024-04-04 09:21:00,2024-04-04 09:35:47.559813060,14.79,6,50,0.12,4.59,Clear,0
2024-02-12,R050,S0291,2024-02-12 08:43:00,2024-02-12 08:54:31.806598139,11.53,43,60,0.72,6.68,Clear,0
2024-02-01,R038,S0105,2024-02-01 19:26:00,2024-02-01 19:36:47.435586000,10.79,29,60,0.48,5.93,Clear,0
2024-03-07,R006,S0377,2024-03-07 14:54:00,2024-03-07 14:57:57.947103120,3.97,73,70,1.04,0.71,Clear,0
2024-03-07,R050,S0190,2024-03-07 19:19:00,2024-03-07 19:14:00.000000000,-5.0,9,80,0.11,1.29,Clear,0
2024-02-11,R038,S0195,2024-02-11 15:22:00,2024-02-11 15:48:33.748650600,26.56,51,50,1.02,3.92,Clear,0
2024-01-05,R038,S0576,2024-01-05 07:43:00,2024-01-05 07:45:02.344430340,2.04,15,70,0.21,8.83,Clear,0
2024-04-08,R013,S0377,2024-04-08 17:39:00,2024-04-08 17:52:39.874116960,13.66,76,60,1.27,1.01,Clear,0
2024-03-26,R046,S0018,2024-03-26 09:18:00,2024-03-26 09:33:17.615543220,15.29,55,80,0.69,4.05,Fog,0
2024-04-05,R039,S0259,2024-04-05 09:22:00,2024-04-05 09:25:48.584275320,3.81,57,70,0.81,5.15,Clear,0
2024-02-28,R013,S0372,2024-02-28 00:08:00,2024-02-28 00:34:37.548907560,26.63,58,50,1.16,0.8,Rain,0
2024-01-23,R047,S0593,2024-01-23 10:01:00,2024-01-23 10:17:12.950003580,16.22,31,80,0.39,5.51,Clear,0
2024-04-11,R012,S0060,2024-04-11 03:04:00,2024-04-11 03:02:10.341545520,-1.83,26,70,0.37,8.15,Clear,0
2024-04-15,R033,S0105,2024-04-15 12:12:00,2024-04-15 12:26:21.801186240,14.36,42,50,0.84,9.95,Rain,0
2024-01-08,R028,S0426,2024-01-08 10:47:00,2024-01-08 11:04:05.412244260,17.09,24,60,0.4,11.93,Fog,0
2024-03-08,R003,S0261,2024-03-08 20:11:00,2024-03-08 20:16:03.056469600,5.05,60,50,1.2,4.04,Clear,0
2024-03-10,R018,S0046,2024-03-10 17:54:00,2024-03-10 18:05:51.746244660,11.86,70,50,1.4,4.31,Fog,0
2024-03-31,R026,S0526,2024-03-31 03:47:00,2024-03-31 03:50:29.753986860,3.5,65,50,1.3,11.77,Clear,0
2024-04-18,R040,S0477,2024-04-18 01:18:00,2024-04-18 01:18:41.234603340,0.69,39,70,0.56,7.73,Fog,0
2024-01-19,R002,S0267,2024-01-19 07:42:00,2024-01-19 07:48:43.307152620,6.72,24,80,0.3,8.22,Clear,0
2024-04-15,R004,S0534,2024-04-15 02:23:00,2024-04-15 02:29:45.081047280,6.75,24,50,0.48,10.14,Fog,0
2024-02-13,R050,S0106,2024-02-13 16:24:00,2024-02-13 16:26:53.388285600,2.89,74,70,1.06,11.88,Rain,0
2024-04-17,R028,S0517,2024-04-17 21:06:00,2024-04-17 21:01:00.000000000,-5.0,73,60,1.22,10.73,Clear,0
2024-04-28,R028,S0396,2024-04-28 01:03:00,2024-04-28 01:23:58.955626920,20.98,40,70,0.57,8.63,Clear,0
2024-04-02,R025,S0149,2024-04-02 00:31:00,2024-04-02 00:49:16.844058060,18.28,47,60,0.78,2.35,Clear,0
2024-02-07,R026,S0280,2024-02-07 04:14:00,2024-02-07 04:10:59.576721000,-3.01,32,50,0.64,7.5,Clear,0
2024-02-13,R045,S0525,2024-02-13 16:03:00,2024-02-13 16:05:20.791466100,2.35,65,80,0.81,5.76,Clear,0
2024-01-06,R047,S0026,2024-01-06 07:35:00,2024-01-06 07:30:25.674427560,-4.57,52,70,0.74,3.35,Clear,0
2024-01-03,R002,S0552,2024-01-03 07:55:00,2024-01-03 07:50:00.000000000,-5.0,30,50,0.6,9.99,Clear,0
2024-04-05,R042,S0282,2024-04-05 17:39:00,2024-04-05 17:34:01.847944740,-4.97,22,70,0.31,10.19,Rain,0
2024-04-21,R034,S0484,2024-04-21 10:01:00,2024-04-21 10:07:22.894471200,6.38,56,50,1.12,7.85,Rain,0
2024-03-20,R030,S0064,2024-03-20 04:16:00,2024-03-20 04:25:07.350877140,9.12,36,70,0.51,1.55,Clear,0
2024-02-02,R021,S0111,2024-02-02 18:56:00,2024-02-02 18:51:44.345519220,-4.26,52,70,0.74,10.76,Clear,0
2024-03-06,R044,S0088,2024-03-06 14:04:00,2024-03-06 14:06:26.693686440,2.44,37,70,0.53,5.37,Clear,0
2024-04-16,R037,S0422,2024-04-16 04:48:00,2024-04-16 04:56:03.012167520,20.23,73,80,0.91,8.27,Clear,1
2024-02-27,R044,S0440,2024-02-27 00:26:00,2024-02-27 00:24:51.093381060,-1.15,12,60,0.2,6.09,Rain,0
2024-01-26,R023,S0128,2024-01-26 18:59:00,2024-01-26 19:09:12.976479480,10.22,79,80,0.99,10.9,Clear,0
2024-04-08,R033,S0294,2024-04-08 16:50:00,2024-04-08 16:45:42.246207900,-4.3,79,60,1.32,1.13,Clear,0
2024-01-28,R002,S0149,2024-01-28 16:35:00,2024-01-28 17:00:31.052192760,25.52,7,70,0.1,8.55,Clear,0
2024-02-12,R027,S0327,2024-02-12 15:55:00,2024-02-12 15:54:07.025819880,-0.88,26,50,0.52,9.95,Rain,0
2024-04-22,R048,S0140,2024-04-22 12:06:00,2024-04-22 12:07:59.855946900,2.0,69,70,0.99,4.64,Clear,0
2024-03-15,R022,S0122,2024-03-15 16:16:00,2024-03-15 16:11:00.000000000,-5.0,76,60,1.27,10.21,Rain,0
2024-04-19,R034,S0523,2024-04-19 02:06:00,2024-04-19 02:01:00.000000000,-5.0,69,70,0.99,0.55,Clear,0
2024-03-28,R016,S0384,2024-03-28 10:19:00,2024-03-28 10:28:07.321908120,9.12,13,80,0.16,0.78,Clear,0
2024-01-16,R020,S0283,2024-01-16 06:59:00,2024-01-16 06:54:00.000000000,-5.0,73,60,1.22,9.3,Clear,0
2024-03-29,R026,S0447,2024-03-29 19:00:00,2024-03-29 19:07:21.576476220,7.36,28,50,0.56,9.85,Clear,0
2024-01-23,R016,S0194,2024-01-23 05:44:00,2024-01-23 05:43:24.065856000,-0.6,54,80,0.68,9.29,Rain,0
2024-02-28,R006,S0593,2024-02-28 13:10:00,2024-02-28 13:27:17.183331240,17.29,43,70,0.61,5.73,Clear,0
2024-04-12,R045,S0206,2024-04-12 17:37:00,2024-04-12 17:41:42.680477460,4.71,47,70,0.67,7.98,Clear,0
2024-02-04,R044,S0546,2024-02-04 01:26:00,2024-02-04 01:21:00.000000000,-5.0,57,70,0.81,8.14,Storm,0
